Trial,Block,Conflict,Trial_Type,Cue_Valence,Optimal_Action,Agent_Choice,Agent_Reward
1945,B2_HC,PI,GAL,-1,1,,
1946,B2_HC,PC,NAL,-1,0,,
1947,B2_HC,PI,GAL,-1,1,,
1948,B2_HC,PI,GAL,-1,1,,
1949,B2_HC,PI,GAL,-1,1,,
1950,B2_HC,PI,GAL,-1,1,,
1951,B2_HC,PC,NAL,-1,0,,
1952,B2_HC,PI,NW,1,0,,
1953,B2_HC,PI,NW,1,0,,
1954,B2_HC,PI,GAL,-1,1,,
1955,B2_HC,PC,NAL,-1,0,,
1956,B2_HC,PC,NAL,-1,0,,
1957,B2_HC,PC,NAL,-1,0,,
1958,B2_HC,PI,NW,1,0,,
1959,B2_HC,PI,GAL,-1,1,,
1960,B2_HC,PI,NW,1,0,,
1961,B2_HC,PI,GAL,-1,1,,
1962,B2_HC,PI,GAL,-1,1,,
1963,B2_HC,PC,NAL,-1,0,,
1964,B2_HC,PC,NAL,-1,0,,
1965,B2_HC,PI,GAL,-1,1,,
1966,B2_HC,PI,NW,1,0,,
1967,B2_HC,PI,GAL,-1,1,,
1968,B2_HC,PC,NAL,-1,0,,
1969,B2_HC,PI,GAL,-1,1,,
1970,B2_HC,PI,GAL,-1,1,,
1971,B2_HC,PI,NW,1,0,,
1972,B2_HC,PI,NW,1,0,,
1973,B2_HC,PI,NW,1,0,,
1974,B2_HC,PC,NAL,-1,0,,
1975,B2_HC,PC,NAL,-1,0,,
1976,B2_HC,PI,GAL,-1,1,,
1977,B2_HC,PC,GW,1,1,,
1978,B2_HC,PI,GAL,-1,1,,
1979,B2_HC,PI,NW,1,0,,
1980,B2_HC,PI,NW,1,0,,
1981,B2_HC,PI,NW,1,0,,
1982,B2_HC,PI,NW,1,0,,
1983,B2_HC,PI,NW,1,0,,
1984,B2_HC,PI,NW,1,0,,
1985,B2_HC,PC,NAL,-1,0,,
1986,B2_HC,PI,NW,1,0,,
1987,B2_HC,PI,GAL,-1,1,,
1988,B2_HC,PC,GW,1,1,,
1989,B2_HC,PC,GW,1,1,,
1990,B2_HC,PC,GW,1,1,,
1991,B2_HC,PI,GAL,-1,1,,
1992,B2_HC,PI,GAL,-1,1,,
1993,B2_HC,PI,NW,1,0,,
1994,B2_HC,PC,GW,1,1,,
1995,B2_HC,PI,NW,1,0,,
1996,B2_HC,PI,NW,1,0,,
1997,B2_HC,PI,GAL,-1,1,,
1998,B2_HC,PI,NW,1,0,,
1999,B2_HC,PC,GW,1,1,,
2000,B2_HC,PI,GAL,-1,1,,
2001,B4_LC,PC,GW,1,1,,
2002,B4_LC,PI,GAL,-1,1,,
2003,B4_LC,PC,GW,1,1,,
2004,B4_LC,PC,NAL,-1,0,,
2005,B4_LC,PI,NW,1,0,,
2006,B4_LC,PI,NW,1,0,,
2007,B4_LC,PC,NAL,-1,0,,
2008,B4_LC,PC,NAL,-1,0,,
2009,B4_LC,PC,NAL,-1,0,,
2010,B4_LC,PC,NAL,-1,0,,
2011,B4_LC,PC,GW,1,1,,
2012,B4_LC,PC,NAL,-1,0,,
2013,B4_LC,PC,GW,1,1,,
2014,B4_LC,PC,GW,1,1,,
2015,B4_LC,PC,GW,1,1,,
2016,B4_LC,PC,GW,1,1,,
2017,B4_LC,PC,GW,1,1,,
2018,B4_LC,PC,NAL,-1,0,,
2019,B4_LC,PC,NAL,-1,0,,
2020,B4_LC,PC,GW,1,1,,
2021,B4_LC,PC,NAL,-1,0,,
2022,B4_LC,PI,NW,1,0,,
2023,B4_LC,PC,NAL,-1,0,,
2024,B4_LC,PC,NAL,-1,0,,
2025,B4_LC,PC,GW,1,1,,
2026,B4_LC,PC,NAL,-1,0,,
2027,B4_LC,PC,GW,1,1,,
2028,B4_LC,PC,GW,1,1,,
2029,B4_LC,PC,GW,1,1,,
2030,B4_LC,PC,GW,1,1,,
2031,B4_LC,PC,GW,1,1,,
2032,B4_LC,PI,GAL,-1,1,,
2033,B4_LC,PC,NAL,-1,0,,
2034,B4_LC,PC,NAL,-1,0,,
2035,B4_LC,PC,GW,1,1,,
2036,B4_LC,PC,NAL,-1,0,,
2037,B4_LC,PC,NAL,-1,0,,
2038,B4_LC,PC,GW,1,1,,
2039,B4_LC,PC,GW,1,1,,
2040,B4_LC,PC,NAL,-1,0,,
2041,B4_LC,PI,NW,1,0,,
2042,B4_LC,PC,GW,1,1,,
2043,B4_LC,PC,NAL,-1,0,,
2044,B4_LC,PC,GW,1,1,,
2045,B4_LC,PI,GAL,-1,1,,
2046,B4_LC,PC,NAL,-1,0,,
2047,B4_LC,PC,GW,1,1,,
2048,B4_LC,PC,NAL,-1,0,,
2049,B4_LC,PC,GW,1,1,,
2050,B4_LC,PC,GW,1,1,,
2051,B4_LC,PI,NW,1,0,,
2052,B4_LC,PC,GW,1,1,,
2053,B4_LC,PC,NAL,-1,0,,
2054,B4_LC,PC,NAL,-1,0,,
2055,B4_LC,PI,GAL,-1,1,,
2056,B4_LC,PI,GAL,-1,1,,
2057,B4_LC,PI,GAL,-1,1,,
2058,B4_LC,PC,NAL,-1,0,,
2059,B4_LC,PI,GAL,-1,1,,
2060,B4_LC,PC,GW,1,1,,
2061,B4_LC,PC,NAL,-1,0,,
2062,B4_LC,PC,GW,1,1,,
2063,B4_LC,PC,GW,1,1,,
2064,B4_LC,PC,NAL,-1,0,,
2065,B4_LC,PI,GAL,-1,1,,
2066,B4_LC,PI,GAL,-1,1,,
2067,B4_LC,PC,NAL,-1,0,,
2068,B4_LC,PC,NAL,-1,0,,
2069,B4_LC,PC,NAL,-1,0,,
2070,B4_LC,PC,NAL,-1,0,,
2071,B4_LC,PI,NW,1,0,,
2072,B4_LC,PC,GW,1,1,,
2073,B4_LC,PI,NW,1,0,,
2074,B4_LC,PC,NAL,-1,0,,
2075,B4_LC,PC,GW,1,1,,
2076,B4_LC,PI,NW,1,0,,
2077,B4_LC,PC,NAL,-1,0,,
2078,B4_LC,PC,GW,1,1,,
2079,B4_LC,PC,NAL,-1,0,,
2080,B4_LC,PC,GW,1,1,,
2081,B4_LC,PI,NW,1,0,,
2082,B4_LC,PC,GW,1,1,,
2083,B4_LC,PC,NAL,-1,0,,
2084,B4_LC,PI,NW,1,0,,
2085,B4_LC,PC,GW,1,1,,
2086,B4_LC,PC,GW,1,1,,
2087,B4_LC,PC,GW,1,1,,
2088,B4_LC,PC,GW,1,1,,
2089,B4_LC,PC,GW,1,1,,
2090,B4_LC,PI,GAL,-1,1,,
2091,B4_LC,PC,GW,1,1,,
2092,B4_LC,PC,GW,1,1,,
2093,B4_LC,PC,NAL,-1,0,,
2094,B4_LC,PC,GW,1,1,,
2095,B4_LC,PC,NAL,-1,0,,
2096,B4_LC,PC,NAL,-1,0,,
2097,B4_LC,PI,GAL,-1,1,,
2098,B4_LC,PC,NAL,-1,0,,
2099,B4_LC,PC,GW,1,1,,
2100,B4_LC,PC,GW,1,1,,
2101,B4_LC,PC,GW,1,1,,
2102,B4_LC,PC,NAL,-1,0,,
2103,B4_LC,PC,NAL,-1,0,,
2104,B4_LC,PC,GW,1,1,,
2105,B4_LC,PI,GAL,-1,1,,
2106,B4_LC,PC,GW,1,1,,
2107,B4_LC,PI,NW,1,0,,
2108,B4_LC,PC,NAL,-1,0,,
2109,B4_LC,PC,NAL,-1,0,,
2110,B4_LC,PI,NW,1,0,,
2111,B4_LC,PC,GW,1,1,,
2112,B4_LC,PC,NAL,-1,0,,
2113,B4_LC,PI,GAL,-1,1,,
2114,B4_LC,PC,GW,1,1,,
2115,B4_LC,PI,NW,1,0,,
2116,B4_LC,PI,GAL,-1,1,,
2117,B4_LC,PC,GW,1,1,,
2118,B4_LC,PC,NAL,-1,0,,
2119,B4_LC,PI,GAL,-1,1,,
2120,B4_LC,PI,GAL,-1,1,,
2121,B4_LC,PC,GW,1,1,,
2122,B4_LC,PI,NW,1,0,,
2123,B4_LC,PC,NAL,-1,0,,
2124,B4_LC,PC,GW,1,1,,
2125,B4_LC,PC,NAL,-1,0,,
2126,B4_LC,PC,NAL,-1,0,,
2127,B4_LC,PC,GW,1,1,,
2128,B4_LC,PC,GW,1,1,,
2129,B4_LC,PC,GW,1,1,,
2130,B4_LC,PC,GW,1,1,,
2131,B4_LC,PI,GAL,-1,1,,
2132,B4_LC,PC,NAL,-1,0,,
2133,B4_LC,PI,GAL,-1,1,,
2134,B4_LC,PC,NAL,-1,0,,
2135,B4_LC,PI,GAL,-1,1,,
2136,B4_LC,PC,NAL,-1,0,,
2137,B4_LC,PI,GAL,-1,1,,
2138,B4_LC,PI,GAL,-1,1,,
2139,B4_LC,PI,GAL,-1,1,,
2140,B4_LC,PI,NW,1,0,,
2141,B4_LC,PI,GAL,-1,1,,
2142,B4_LC,PI,GAL,-1,1,,
2143,B4_LC,PC,NAL,-1,0,,
2144,B4_LC,PC,NAL,-1,0,,
2145,B4_LC,PC,GW,1,1,,
2146,B4_LC,PC,NAL,-1,0,,
2147,B4_LC,PI,GAL,-1,1,,
2148,B4_LC,PC,NAL,-1,0,,
2149,B4_LC,PC,NAL,-1,0,,
2150,B4_LC,PI,NW,1,0,,
2151,B4_LC,PC,GW,1,1,,
2152,B4_LC,PC,GW,1,1,,
2153,B4_LC,PC,NAL,-1,0,,
2154,B4_LC,PC,NAL,-1,0,,
2155,B4_LC,PC,GW,1,1,,
2156,B4_LC,PI,GAL,-1,1,,
2157,B4_LC,PC,GW,1,1,,
2158,B4_LC,PI,GAL,-1,1,,
2159,B4_LC,PC,NAL,-1,0,,
2160,B4_LC,PC,GW,1,1,,
2161,B4_LC,PC,NAL,-1,0,,
2162,B4_LC,PC,NAL,-1,0,,
2163,B4_LC,PC,NAL,-1,0,,
2164,B4_LC,PC,NAL,-1,0,,
2165,B4_LC,PC,GW,1,1,,
2166,B4_LC,PI,NW,1,0,,
2167,B4_LC,PI,GAL,-1,1,,
2168,B4_LC,PI,NW,1,0,,
2169,B4_LC,PC,NAL,-1,0,,
2170,B4_LC,PC,NAL,-1,0,,
2171,B4_LC,PC,NAL,-1,0,,
2172,B4_LC,PI,NW,1,0,,
2173,B4_LC,PI,NW,1,0,,
2174,B4_LC,PC,NAL,-1,0,,
2175,B4_LC,PC,NAL,-1,0,,
2176,B4_LC,PC,NAL,-1,0,,
2177,B4_LC,PI,GAL,-1,1,,
2178,B4_LC,PC,NAL,-1,0,,
2179,B4_LC,PC,GW,1,1,,
2180,B4_LC,PI,NW,1,0,,
2181,B4_LC,PC,NAL,-1,0,,
2182,B4_LC,PC,NAL,-1,0,,
2183,B4_LC,PI,NW,1,0,,
2184,B4_LC,PC,GW,1,1,,
2185,B4_LC,PC,NAL,-1,0,,
2186,B4_LC,PI,GAL,-1,1,,
2187,B4_LC,PC,GW,1,1,,
2188,B4_LC,PC,NAL,-1,0,,
2189,B4_LC,PC,GW,1,1,,
2190,B4_LC,PI,NW,1,0,,
2191,B4_LC,PC,GW,1,1,,
2192,B4_LC,PC,NAL,-1,0,,
2193,B4_LC,PC,GW,1,1,,
2194,B4_LC,PC,GW,1,1,,
2195,B4_LC,PC,GW,1,1,,
2196,B4_LC,PC,NAL,-1,0,,
2197,B4_LC,PC,NAL,-1,0,,
2198,B4_LC,PC,NAL,-1,0,,
2199,B4_LC,PI,GAL,-1,1,,
2200,B4_LC,PI,NW,1,0,,
2201,B4_LC,PI,GAL,-1,1,,
2202,B4_LC,PC,NAL,-1,0,,
2203,B4_LC,PC,GW,1,1,,
2204,B4_LC,PC,GW,1,1,,
2205,B4_LC,PC,NAL,-1,0,,
2206,B4_LC,PI,GAL,-1,1,,
2207,B4_LC,PC,NAL,-1,0,,
2208,B4_LC,PC,NAL,-1,0,,
2209,B4_LC,PC,NAL,-1,0,,
2210,B4_LC,PC,NAL,-1,0,,
2211,B4_LC,PC,NAL,-1,0,,
2212,B4_LC,PC,NAL,-1,0,,
2213,B4_LC,PC,NAL,-1,0,,
2214,B4_LC,PI,NW,1,0,,
2215,B4_LC,PC,NAL,-1,0,,
2216,B4_LC,PC,GW,1,1,,
2217,B4_LC,PC,NAL,-1,0,,
2218,B4_LC,PI,NW,1,0,,
2219,B4_LC,PI,GAL,-1,1,,
2220,B4_LC,PC,NAL,-1,0,,
2221,B4_LC,PI,NW,1,0,,
2222,B4_LC,PC,GW,1,1,,
2223,B4_LC,PC,GW,1,1,,
2224,B4_LC,PI,GAL,-1,1,,
2225,B4_LC,PC,NAL,-1,0,,
2226,B4_LC,PC,GW,1,1,,
2227,B4_LC,PI,GAL,-1,1,,
2228,B4_LC,PC,GW,1,1,,
2229,B4_LC,PC,GW,1,1,,
2230,B4_LC,PI,NW,1,0,,
2231,B4_LC,PC,GW,1,1,,
2232,B4_LC,PI,GAL,-1,1,,
2233,B4_LC,PC,GW,1,1,,
2234,B4_LC,PC,NAL,-1,0,,
2235,B4_LC,PC,GW,1,1,,
2236,B4_LC,PC,NAL,-1,0,,
2237,B4_LC,PC,NAL,-1,0,,
2238,B4_LC,PC,NAL,-1,0,,
2239,B4_LC,PI,NW,1,0,,
2240,B4_LC,PC,NAL,-1,0,,
2241,B4_LC,PI,NW,1,0,,
2242,B4_LC,PC,NAL,-1,0,,
2243,B4_LC,PI,GAL,-1,1,,
2244,B4_LC,PI,NW,1,0,,
2245,B4_LC,PI,GAL,-1,1,,
2246,B4_LC,PI,NW,1,0,,
2247,B4_LC,PI,GAL,-1,1,,
2248,B4_LC,PI,NW,1,0,,
2249,B4_LC,PI,NW,1,0,,
2250,B4_LC,PI,NW,1,0,,
2251,B4_LC,PC,GW,1,1,,
2252,B4_LC,PC,NAL,-1,0,,
2253,B4_LC,PC,GW,1,1,,
2254,B4_LC,PI,GAL,-1,1,,
2255,B4_LC,PC,GW,1,1,,
2256,B4_LC,PI,NW,1,0,,
2257,B4_LC,PI,GAL,-1,1,,
2258,B4_LC,PC,NAL,-1,0,,
2259,B4_LC,PC,GW,1,1,,
2260,B4_LC,PI,NW,1,0,,
2261,B4_LC,PC,GW,1,1,,
2262,B4_LC,PI,GAL,-1,1,,
2263,B4_LC,PI,NW,1,0,,
2264,B4_LC,PI,NW,1,0,,
2265,B4_LC,PC,NAL,-1,0,,
2266,B4_LC,PC,NAL,-1,0,,
2267,B4_LC,PC,GW,1,1,,
2268,B4_LC,PC,NAL,-1,0,,
2269,B4_LC,PC,NAL,-1,0,,
2270,B4_LC,PC,NAL,-1,0,,
2271,B4_LC,PC,NAL,-1,0,,
2272,B4_LC,PC,GW,1,1,,
2273,B4_LC,PC,GW,1,1,,
2274,B4_LC,PC,NAL,-1,0,,
2275,B4_LC,PI,GAL,-1,1,,
2276,B4_LC,PI,GAL,-1,1,,
2277,B4_LC,PC,NAL,-1,0,,
2278,B4_LC,PC,GW,1,1,,
2279,B4_LC,PC,GW,1,1,,
2280,B4_LC,PC,NAL,-1,0,,
2281,B4_LC,PC,NAL,-1,0,,
2282,B4_LC,PI,NW,1,0,,
2283,B4_LC,PC,NAL,-1,0,,
2284,B4_LC,PC,NAL,-1,0,,
2285,B4_LC,PC,GW,1,1,,
2286,B4_LC,PI,GAL,-1,1,,
2287,B4_LC,PC,GW,1,1,,
2288,B4_LC,PC,GW,1,1,,
2289,B4_LC,PC,GW,1,1,,
2290,B4_LC,PC,NAL,-1,0,,
2291,B4_LC,PC,NAL,-1,0,,
2292,B4_LC,PC,NAL,-1,0,,
2293,B4_LC,PC,GW,1,1,,
2294,B4_LC,PC,GW,1,1,,
2295,B4_LC,PC,GW,1,1,,
2296,B4_LC,PI,GAL,-1,1,,
2297,B4_LC,PC,GW,1,1,,
2298,B4_LC,PC,NAL,-1,0,,
2299,B4_LC,PC,GW,1,1,,
2300,B4_LC,PC,GW,1,1,,
2301,B4_LC,PC,NAL,-1,0,,
2302,B4_LC,PC,GW,1,1,,
2303,B4_LC,PI,GAL,-1,1,,
2304,B4_LC,PC,NAL,-1,0,,
2305,B4_LC,PC,NAL,-1,0,,
2306,B4_LC,PC,GW,1,1,,
2307,B4_LC,PI,NW,1,0,,
2308,B4_LC,PC,NAL,-1,0,,
2309,B4_LC,PC,GW,1,1,,
2310,B4_LC,PC,GW,1,1,,
2311,B4_LC,PI,NW,1,0,,
2312,B4_LC,PI,GAL,-1,1,,
2313,B4_LC,PC,NAL,-1,0,,
2314,B4_LC,PC,GW,1,1,,
2315,B4_LC,PC,NAL,-1,0,,
2316,B4_LC,PC,NAL,-1,0,,
2317,B4_LC,PI,NW,1,0,,
2318,B4_LC,PC,GW,1,1,,
2319,B4_LC,PI,GAL,-1,1,,
2320,B4_LC,PC,GW,1,1,,
2321,B4_LC,PC,NAL,-1,0,,
2322,B4_LC,PC,NAL,-1,0,,
2323,B4_LC,PC,GW,1,1,,
2324,B4_LC,PC,GW,1,1,,
2325,B4_LC,PC,GW,1,1,,
2326,B4_LC,PC,GW,1,1,,
2327,B4_LC,PI,GAL,-1,1,,
2328,B4_LC,PC,NAL,-1,0,,
2329,B4_LC,PI,NW,1,0,,
2330,B4_LC,PC,GW,1,1,,
2331,B4_LC,PC,GW,1,1,,
2332,B4_LC,PC,GW,1,1,,
2333,B4_LC,PC,GW,1,1,,
2334,B4_LC,PC,NAL,-1,0,,
2335,B4_LC,PC,GW,1,1,,
2336,B4_LC,PC,NAL,-1,0,,
2337,B4_LC,PI,GAL,-1,1,,
2338,B4_LC,PC,GW,1,1,,
2339,B4_LC,PC,NAL,-1,0,,
2340,B4_LC,PC,NAL,-1,0,,
2341,B4_LC,PC,NAL,-1,0,,
2342,B4_LC,PC,GW,1,1,,
2343,B4_LC,PI,NW,1,0,,
2344,B4_LC,PC,GW,1,1,,
2345,B4_LC,PC,NAL,-1,0,,
2346,B4_LC,PC,GW,1,1,,
2347,B4_LC,PC,GW,1,1,,
2348,B4_LC,PC,GW,1,1,,
2349,B4_LC,PI,GAL,-1,1,,
2350,B4_LC,PI,GAL,-1,1,,
2351,B4_LC,PI,NW,1,0,,
2352,B4_LC,PI,GAL,-1,1,,
2353,B4_LC,PC,NAL,-1,0,,
2354,B4_LC,PC,NAL,-1,0,,
2355,B4_LC,PC,GW,1,1,,
2356,B4_LC,PI,NW,1,0,,
2357,B4_LC,PC,NAL,-1,0,,
2358,B4_LC,PI,GAL,-1,1,,
2359,B4_LC,PC,GW,1,1,,
2360,B4_LC,PC,NAL,-1,0,,
2361,B4_LC,PI,NW,1,0,,
2362,B4_LC,PC,NAL,-1,0,,
2363,B4_LC,PC,NAL,-1,0,,
2364,B4_LC,PI,NW,1,0,,
2365,B4_LC,PI,NW,1,0,,
2366,B4_LC,PC,NAL,-1,0,,
2367,B4_LC,PC,GW,1,1,,
2368,B4_LC,PC,GW,1,1,,
2369,B4_LC,PC,GW,1,1,,
2370,B4_LC,PC,GW,1,1,,
2371,B4_LC,PC,NAL,-1,0,,
2372,B4_LC,PC,NAL,-1,0,,
2373,B4_LC,PI,NW,1,0,,
2374,B4_LC,PC,GW,1,1,,
2375,B4_LC,PC,NAL,-1,0,,
2376,B4_LC,PI,NW,1,0,,
2377,B4_LC,PC,GW,1,1,,
2378,B4_LC,PC,NAL,-1,0,,
2379,B4_LC,PC,NAL,-1,0,,
2380,B4_LC,PC,GW,1,1,,
2381,B4_LC,PC,GW,1,1,,
2382,B4_LC,PI,NW,1,0,,
2383,B4_LC,PC,GW,1,1,,
2384,B4_LC,PC,GW,1,1,,
2385,B4_LC,PI,NW,1,0,,
2386,B4_LC,PC,GW,1,1,,
2387,B4_LC,PI,GAL,-1,1,,
2388,B4_LC,PC,NAL,-1,0,,
2389,B4_LC,PI,NW,1,0,,
2390,B4_LC,PC,GW,1,1,,
2391,B4_LC,PC,GW,1,1,,
2392,B4_LC,PC,GW,1,1,,
2393,B4_LC,PI,NW,1,0,,
2394,B4_LC,PI,GAL,-1,1,,
2395,B4_LC,PI,NW,1,0,,
2396,B4_LC,PC,GW,1,1,,
2397,B4_LC,PC,NAL,-1,0,,
2398,B4_LC,PC,NAL,-1,0,,
2399,B4_LC,PI,GAL,-1,1,,
2400,B4_LC,PC,NAL,-1,0,,
2401,B4_LC,PI,GAL,-1,1,,
2402,B4_LC,PC,GW,1,1,,
2403,B4_LC,PC,GW,1,1,,
2404,B4_LC,PC,GW,1,1,,
2405,B4_LC,PI,NW,1,0,,
2406,B4_LC,PC,NAL,-1,0,,
2407,B4_LC,PI,GAL,-1,1,,
2408,B4_LC,PI,NW,1,0,,
2409,B4_LC,PC,GW,1,1,,
2410,B4_LC,PC,GW,1,1,,
2411,B4_LC,PC,NAL,-1,0,,
2412,B4_LC,PC,NAL,-1,0,,
2413,B4_LC,PC,GW,1,1,,
2414,B4_LC,PI,NW,1,0,,
2415,B4_LC,PC,GW,1,1,,
2416,B4_LC,PI,NW,1,0,,
2417,B4_LC,PC,NAL,-1,0,,
2418,B4_LC,PC,GW,1,1,,
2419,B4_LC,PC,GW,1,1,,
2420,B4_LC,PI,GAL,-1,1,,
2421,B4_LC,PI,GAL,-1,1,,
2422,B4_LC,PI,NW,1,0,,
2423,B4_LC,PI,NW,1,0,,
2424,B4_LC,PC,GW,1,1,,
2425,B4_LC,PI,GAL,-1,1,,
2426,B4_LC,PI,GAL,-1,1,,
2427,B4_LC,PC,GW,1,1,,
2428,B4_LC,PI,NW,1,0,,
2429,B4_LC,PI,GAL,-1,1,,
2430,B4_LC,PC,NAL,-1,0,,
2431,B4_LC,PI,NW,1,0,,
2432,B4_LC,PI,NW,1,0,,
2433,B4_LC,PC,GW,1,1,,
2434,B4_LC,PI,NW,1,0,,
2435,B4_LC,PI,GAL,-1,1,,
2436,B4_LC,PC,GW,1,1,,
2437,B4_LC,PI,GAL,-1,1,,
2438,B4_LC,PC,NAL,-1,0,,
2439,B4_LC,PC,GW,1,1,,
2440,B4_LC,PC,NAL,-1,0,,
2441,B4_LC,PI,GAL,-1,1,,
2442,B4_LC,PC,NAL,-1,0,,
2443,B4_LC,PI,GAL,-1,1,,
2444,B4_LC,PI,NW,1,0,,
2445,B4_LC,PC,NAL,-1,0,,
2446,B4_LC,PC,GW,1,1,,
2447,B4_LC,PI,GAL,-1,1,,
2448,B4_LC,PC,NAL,-1,0,,
2449,B4_LC,PI,NW,1,0,,
2450,B4_LC,PC,GW,1,1,,
2451,B4_LC,PC,GW,1,1,,
2452,B4_LC,PC,GW,1,1,,
2453,B4_LC,PC,NAL,-1,0,,
2454,B4_LC,PC,NAL,-1,0,,
2455,B4_LC,PC,NAL,-1,0,,
2456,B4_LC,PI,NW,1,0,,
2457,B4_LC,PI,NW,1,0,,
2458,B4_LC,PC,NAL,-1,0,,
2459,B4_LC,PC,NAL,-1,0,,
2460,B4_LC,PC,NAL,-1,0,,
2461,B4_LC,PI,GAL,-1,1,,
2462,B4_LC,PC,NAL,-1,0,,
2463,B4_LC,PI,NW,1,0,,
2464,B4_LC,PC,GW,1,1,,
2465,B4_LC,PI,GAL,-1,1,,
2466,B4_LC,PC,NAL,-1,0,,
2467,B4_LC,PI,GAL,-1,1,,
2468,B4_LC,PC,NAL,-1,0,,
2469,B4_LC,PC,NAL,-1,0,,
2470,B4_LC,PI,NW,1,0,,
2471,B4_LC,PI,NW,1,0,,
2472,B4_LC,PC,GW,1,1,,
2473,B4_LC,PC,NAL,-1,0,,
2474,B4_LC,PC,NAL,-1,0,,
2475,B4_LC,PC,GW,1,1,,
2476,B4_LC,PC,NAL,-1,0,,
2477,B4_LC,PC,NAL,-1,0,,
2478,B4_LC,PC,GW,1,1,,
2479,B4_LC,PC,NAL,-1,0,,
2480,B4_LC,PC,GW,1,1,,
2481,B4_LC,PC,GW,1,1,,
2482,B4_LC,PI,GAL,-1,1,,
2483,B4_LC,PI,NW,1,0,,
2484,B4_LC,PI,NW,1,0,,
2485,B4_LC,PC,NAL,-1,0,,
2486,B4_LC,PC,GW,1,1,,
2487,B4_LC,PC,GW,1,1,,
2488,B4_LC,PC,GW,1,1,,
2489,B4_LC,PC,NAL,-1,0,,
2490,B4_LC,PC,GW,1,1,,
2491,B4_LC,PC,NAL,-1,0,,
2492,B4_LC,PI,NW,1,0,,
2493,B4_LC,PC,GW,1,1,,
2494,B4_LC,PC,NAL,-1,0,,
2495,B4_LC,PC,GW,1,1,,
2496,B4_LC,PC,GW,1,1,,
2497,B4_LC,PC,GW,1,1,,
2498,B4_LC,PC,NAL,-1,0,,
2499,B4_LC,PI,NW,1,0,,
2500,B4_LC,PI,GAL,-1,1,,
2501,B4_LC,PC,NAL,-1,0,,
2502,B4_LC,PC,NAL,-1,0,,
2503,B4_LC,PC,GW,1,1,,
2504,B4_LC,PI,GAL,-1,1,,
2505,B4_LC,PI,NW,1,0,,
2506,B4_LC,PI,GAL,-1,1,,
2507,B4_LC,PC,NAL,-1,0,,
2508,B4_LC,PC,GW,1,1,,
2509,B4_LC,PC,GW,1,1,,
2510,B4_LC,PI,GAL,-1,1,,
2511,B4_LC,PC,NAL,-1,0,,
2512,B4_LC,PC,GW,1,1,,
2513,B4_LC,PC,NAL,-1,0,,
2514,B4_LC,PC,GW,1,1,,
2515,B4_LC,PC,GW,1,1,,
2516,B4_LC,PI,NW,1,0,,
2517,B4_LC,PC,NAL,-1,0,,
2518,B4_LC,PC,GW,1,1,,
2519,B4_LC,PC,GW,1,1,,
2520,B4_LC,PC,NAL,-1,0,,
2521,B4_LC,PC,GW,1,1,,
2522,B4_LC,PC,NAL,-1,0,,
2523,B4_LC,PC,NAL,-1,0,,
2524,B4_LC,PI,NW,1,0,,
2525,B4_LC,PC,GW,1,1,,
2526,B4_LC,PC,NAL,-1,0,,
2527,B4_LC,PC,NAL,-1,0,,
2528,B4_LC,PI,GAL,-1,1,,
2529,B4_LC,PC,NAL,-1,0,,
2530,B4_LC,PC,GW,1,1,,
2531,B4_LC,PI,GAL,-1,1,,
2532,B4_LC,PC,GW,1,1,,
2533,B4_LC,PC,NAL,-1,0,,
2534,B4_LC,PC,NAL,-1,0,,
2535,B4_LC,PI,GAL,-1,1,,
2536,B4_LC,PC,GW,1,1,,
2537,B4_LC,PI,GAL,-1,1,,
2538,B4_LC,PI,GAL,-1,1,,
2539,B4_LC,PC,NAL,-1,0,,
2540,B4_LC,PC,GW,1,1,,
2541,B4_LC,PI,GAL,-1,1,,
2542,B4_LC,PC,NAL,-1,0,,
2543,B4_LC,PC,GW,1,1,,
2544,B4_LC,PI,GAL,-1,1,,
2545,B4_LC,PC,GW,1,1,,
2546,B4_LC,PI,GAL,-1,1,,
2547,B4_LC,PI,NW,1,0,,
2548,B4_LC,PC,GW,1,1,,
2549,B4_LC,PI,GAL,-1,1,,
2550,B4_LC,PC,NAL,-1,0,,
2551,B4_LC,PI,NW,1,0,,
2552,B4_LC,PC,GW,1,1,,
2553,B4_LC,PC,GW,1,1,,
2554,B4_LC,PI,NW,1,0,,
2555,B4_LC,PI,GAL,-1,1,,
2556,B4_LC,PC,GW,1,1,,
2557,B4_LC,PI,NW,1,0,,
2558,B4_LC,PC,NAL,-1,0,,
2559,B4_LC,PC,GW,1,1,,
2560,B4_LC,PC,GW,1,1,,
2561,B4_LC,PC,GW,1,1,,
2562,B4_LC,PC,NAL,-1,0,,
2563,B4_LC,PC,NAL,-1,0,,
2564,B4_LC,PC,NAL,-1,0,,
2565,B4_LC,PC,GW,1,1,,
2566,B4_LC,PC,GW,1,1,,
2567,B4_LC,PC,NAL,-1,0,,
2568,B4_LC,PC,NAL,-1,0,,
2569,B4_LC,PC,NAL,-1,0,,
2570,B4_LC,PC,GW,1,1,,
2571,B4_LC,PC,NAL,-1,0,,
2572,B4_LC,PC,NAL,-1,0,,
2573,B4_LC,PC,GW,1,1,,
2574,B4_LC,PC,NAL,-1,0,,
2575,B4_LC,PC,NAL,-1,0,,
2576,B4_LC,PC,NAL,-1,0,,
2577,B4_LC,PC,NAL,-1,0,,
